taxonomy,version,role_code,codigo,descripcion,concept_qname,canonical_concept,sign_adjust,nature,priority,notes
SFC,2024,220000,220000024,Depósitos y Exigibilidades,co-sfc-core_DepositosExigibilidades,,1,,medio,
SFC,2024,220000,220000025,Otros pasivos financieros,ifrs_OtherFinancialLiabilities,,1,,medio,
SFC,2024,220000,220000026,Reservas Técnicas,co-sfc-core_ReservasTecnicas,,1,,medio,
SFC,2024,220000,220000027,Provisiones por beneficios a los empleados,ifrs_ProvisionsForEmployeeBenefits,,1,,medio,
SFC,2024,220000,220000028,Otras provisiones,ifrs_OtherProvisions,,1,,medio,
SFC,2024,220000,220000029,Cuentas comerciales por pagar y otras cuentas por pagar,ifrs_TradeAndOtherPayables,,1,,medio,
SFC,2024,220000,220000030,Cuentas por pagar a entidades relacionadas,co-sfc-core_CuentasPagarEntidadesRelacionadas,,1,,medio,
SFC,2024,220000,220000031,Pasivos por impuestos corrientes,ifrs_CurrentTaxLiabilities,,1,,medio,
SFC,2024,220000,220000032,Títulos Emitidos,co-sfc-core_TitulosEmitidos,,1,,medio,
SFC,2024,220000,220000033,Otros pasivos no financieros,ifrs_OtherNonfinancialLiabilities,,1,,medio,
SFC,2024,220000,220000034,Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,,1,,medio,
SFC,2024,220000,220000035,Pasivo por impuestos diferidos,ifrs_DeferredTaxLiabilities,,1,,medio,
SFC,2024,220000,220000036,Total pasivos,ifrs_Liabilities,,1,,critico,
SFC,2024,220000,220000037,Patrimonio,ifrs_EquityAbstract,skip,1,,omit,
SFC,2024,220000,220000038,Capital emitido,ifrs_IssuedCapital,,1,,medio,
SFC,2024,220000,220000039,Capital asignado,co-sfc-core_CapitalAsignado,,1,,medio,
SFC,2024,220000,220000040,Acciones propias en cartera,ifrs_TreasuryShares,,1,,medio,
SFC,2024,220000,220000041,Inversión Suplementaria al Capital Asignado,co-sfc-core_InversionSuplementariaCapitalAsignado,,1,,medio,
SFC,2024,220000,220000042,Prima de emisión,ifrs_SharePremium,,1,,medio,
SFC,2024,220000,220000043,Resultado del ejercicio,co-sfc-core_ResultadoEjercicio,,1,,medio,
SFC,2024,220000,220000044,Ganancias acumuladas,ifrs_RetainedEarnings,,1,,medio,
SFC,2024,220000,220000045,Otras participaciones en el patrimonio,ifrs_OtherEquityInterest,,1,,medio,
SFC,2024,220000,220000046,Reservas,co-sfc-core_Reservas,,1,,medio,
SFC,2024,220000,220000047,Patrimonio atribuible a los propietarios de la controladora,ifrs_EquityAttributableToOwnersOfParent,,1,,medio,
SFC,2024,220000,220000048,Participaciones no controladoras,ifrs_NoncontrollingInterests,,1,,medio,
SFC,2024,220000,220000049,Total Patrimonio,ifrs_Equity,,1,,critico,
SFC,2024,220000,220000050,Total de patrimonio y pasivos,ifrs_EquityAndLiabilities,,1,,critico,
SFC,2024,220000,,,,,1,,medio,
